taxonID	scientificName	class	vernacularName	language
6091688	Sitta przewalskii Berezowski & Bianchi, 1891	Aves	Przevalski's Nuthatch	en
2484884	Sitta oenochlamys (Sharpe, 1877)	Aves	Sulphur-billed Nuthatch	en
2484885	Sitta tephronota Sharpe, 1872	Aves	Eastern Rock Nuthatch	en
12037126	Athyma reta Moore, 1858	Insecta	Malay Staff Sergeant	en
2484914	Sitta yunnanensis Ogilvie-Grant, 1900	Aves	Yunnan Nuthatch	en
2484879	Sitta canadensis Linnaeus, 1766	Aves	Red-Breasted Nuthatch	en
2484890	Sitta neumayer Michahelles, 1830	Aves	Western Rock Nuthatch	en
2484889	Sitta leucopsis Gould, 1850	Aves	White-cheeked Nuthatch	en
6100822	Sitta cinnamoventris Blyth, 1842	Aves	Chestnut-bellied Nuthatch	en
2484904	Sitta pusilla Latham, 1790	Aves	Brown-headed Nuthatch	en
2484892	Sitta carolinensis Latham, 1790	Aves	White-Breasted Nuthatch	en
2484891	Sitta solangiae (Delacour & Jabouille, 1930)	Aves	Yellow-billed Nuthatch	en
2484886	Sitta whiteheadi Sharpe, 1884	Aves	Corsican Nuthatch	en
2484901	Sitta villosa J.Verreaux, 1865	Aves	Snowy-browed Nuthatch	en
2484902	Sitta cashmirensis W.E.Brooks, 1871	Aves	Kashmir Nuthatch	en
2484882	Sitta magna R.G.W.Ramsay, 1876	Aves	Giant Nuthatch	en
2484912	Sitta nagaensis Godwin-Austen, 1874	Aves	Chestnut-vented Nuthatch	en
2484883	Sitta ledanti Vielliard, 1976	Aves	Algerian Nuthatch	en
2484880	Sitta krueperi Pelzeln, 1863	Aves	Krüper's Nuthatch	en
2484913	Sitta victoriae Rippon, 1904	Aves	White-browed Nuthatch	en
2484887	Sitta castanea Lesson, 1830	Aves	Indian Nuthatch	en
2484915	Sitta azurea Lesson, 1830	Aves	Blue Nuthatch	en
2484903	Sitta formosa Blyth, 1843	Aves	Beautiful Nuthatch	en
9610931	Sitta frontalis Swainson, 1820	Aves	Velvet-fronted Nuthatch	en
2264971	Thermopalia taraxaca Pugh, 1983	Hydrozoa	Galapagos dandelions	en
9148244	Peramys emiliae (Thomas, 1912)	Mammalia	Emilia's short-tailed opossum	en
2292843	Tegula hotessieriana (d'Orbigny, 1842)	Gastropoda	Hotessier's Tegula	en
6989094	Aridius nodifer (Westwood, 1839)	Insecta	Minute brown scavenger beetle	en
7346317	Athyma selenophora selenophora	Insecta	West Himalayan Staff Sergeant	en
7346316	Athyma selenophora Kollar, 1848	Insecta	Staff Sergeant	en
5215494	Brachaelurus colcloughi Ogilby, 1908	Elasmobranchii	Blue-gray carpet shark	en
5215493	Brachaelurus waddi (Bloch & Schneider, 1801)	Elasmobranchii	Blind shark	en
9180146	Habroscelimorpha dorsalis dorsalis	Insecta	Eastern Beach Tiger Beetle	en
9083433	Habroscelimorpha dorsalis saulcyi (Guérin-Méneville, 1840)	Insecta	Saulcy's Beach Tiger Beetle	en
8841509	Habroscelimorpha dorsalis media (LeConte, 1856)	Insecta	Eastern Beach Tiger Beetle	en
8787319	Habroscelimorpha dorsalis venusta (LaFerté-Sénectère, 1841)	Insecta	Gulf Beach Tiger Beetle	en
10992950	Basileuterus auricapilla Swainson, 1838	Aves	Golden-crowned Warbler	en
9888825	Athyma pravara Moore, 1857	Insecta	Unbroken Sergeant	en
12030820	Athyma pravara helma	Insecta	Lance Sergeant	en
7346312	Athyma opalina Kollar, 1848	Insecta	Himalayan Sergeant	en
10811204	Garrulax waddelli (Dresser, 1905)	Aves	Giant Babax	en
10774903	Pterorhinus waddelli (Dresser, 1905)	Aves	Giant Babax	en
2292842	Tegula fasciata (Born, 1778)	Gastropoda	Silky Tegula	en
2225609	Ovalipes ocellatus (Herbst, 1799)	Malacostraca	Lady Crab	en
2448839	Brachyophidium rhodogaster Wall, 1921	Squamata	Palni mountain burrowing snake	en
1044374	Microgramme ruficollis (Marshall, 1802)	Insecta	Beetle	en
4451114	Thes bergrothi (Reitter, 1880)	Insecta	Ridgewinged fungus beetle	en
2484620	Vidua orientalis Heuglin, 1870	Aves	Sahel Paradise-Whydah	en
2484619	Vidua hypocherina J.Verreaux & E.Verreaux, 1856	Aves	Steel-blue Whydah	en
2484627	Vidua regia (Linnaeus, 1766)	Aves	Shaft-tailed Whydah	en
2484626	Vidua paradisaea (Linnaeus, 1758)	Aves	Eastern Paradise-Whydah	en
2484617	Vidua togoensis (Grote, 1923)	Aves	Togo Paradise-Whydah	en
5789088	Vidua camerunensis (Grote, 1922)	Aves	Cameroon Indigobird	en
2484616	Vidua purpurascens (Reichenow, 1883)	Aves	Purple Indigobird	en
2484625	Vidua obtusa (Chapin, 1922)	Aves	Broad-tailed Paradise-Whydah	en
5789090	Vidua maryae Payne, 1982	Aves	Jos Plateau Indigobird	en
2484623	Vidua fischeri (Reichenow, 1882)	Aves	Straw-tailed Whydah	en
2484618	Vidua codringtoni (Neave, 1907)	Aves	Green Indigobird	en
2484615	Vidua larvaticola Payne, 1982	Aves	Baka Indigobird	en
5789089	Vidua nigeriae (Alexander, 1908)	Aves	Quailfinch Indigobird	en
2484614	Vidua funerea (Tarragon, 1847)	Aves	Variable Indigobird	en
2484624	Vidua interjecta (Grote, 1922)	Aves	Exclamatory Paradise-Whydah	en
2484621	Vidua raricola Payne, 1982	Aves	Jambandu Indigobird	en
2484613	Vidua chalybeata (Statius Muller, 1776)	Aves	Village Indigobird	en
2484628	Vidua macroura (Pallas, 1764)	Aves	Pin-tailed Whydah	en
2484622	Vidua wilsoni (Hartert, 1901)	Aves	Wilson's Indigobird	en
2305341	Crassispira fuscescens (Reeve, 1843)	Gastropoda	Ebony Turris	en
2305371	Crassispira nigrescens (C.B.Adams, 1845)	Gastropoda	Dusky Turris	en
2115617	Chthamalus montagui Southward, 1976	Maxillopoda	Montagu's Stellate Barnacle	en
2115621	Chthamalus proteus Dando & Southward, 1980	Maxillopoda	Caribbean barnacle	en
2305252	Pilsbryspira albocincta (C.B.Adams, 1845)	Gastropoda	White-banded Turret	en
2115620	Chthamalus stellatus (Poli, 1791)	Maxillopoda	Poli's Stellate Barnacle	en
2420637	Mitsukurina owstoni Jordan, 1898	Elasmobranchii	Elfin shark	en
1152188	Callidiellum rufipenne N.Ohbayashi, Kimura & Satô, 1994	Insecta	Japanese Cedar Longhorned Beetle	en
7342023	Pardaliparus elegans (R.P.Lesson, 1831)	Aves	Elegant Tit	en
2219218	Jassa marmorata Holmes, 1905	Malacostraca	Tube dwelling amphipod	en
2219226	Jassa falcata (Montagu, 1808)	Malacostraca	mottled tube-maker	en
9490384	Catocala badia coelebs Grote, 1874	Insecta	The Old Maid Underwing	en
10493568	Athyma nefte Cramer, 1782	Insecta	Colour Sergeant	en
4451171	Stephostethus lardarius (DeGeer, 1775)	Insecta	Lardaceous minute scavenger beetle	en
2294136	Opeas pumilum (L.Pfeiffer, 1840)	Gastropoda	dwarf awlsnail	en
2126575	Withius piger (Simon, 1878)	Arachnida	Lazy Chelifer	en
2292827	Tegula lividomaculata (C.B.Adams, 1845)	Gastropoda	West Indian Tegula	en
5786534	Palaeopropithecus ingens G.Grandidier, 1899	Mammalia	Large Sloth Lemur	en
4451244	Latridius minutus (Linnaeus, 1767)	Insecta	Small minute scavenger beetle	en
2484611	Anomalospiza imberbis (Cabanis, 1868)	Aves	Parasitic Weaver	en
10201951	Pterorhinus lanceolatus J.Verreaux, 1871	Aves	Chinese Babax	en
8906676	Garrulax lanceolatus (J.Verreaux, 1871)	Aves	Chinese Babax	en
9593710	Catocala pretiosa pretiosa	Insecta	Precious Underwing	en
2489742	Basileuterus hypoleucus Bonaparte, 1850	Aves	White-bellied Warbler	en
6097714	Dienerella filum (Aubé, 1850)	Insecta	Herbarium Beetle	en
9518679	Catocala semirelicta semirelicta	Insecta	Semirelict Underwing Moth	en
8923720	Didelphys domestica (Wagner, 1842)	Mammalia	gray short-tailed opposum	en
4451118	Adistemia watsoni (Wollaston, 1871)	Insecta	Household minute scavenger beetle	en
4408756	Motacilla rubecula Linnaeus, 1758	Aves	European robin	en
2480796	Ajaia Reichenbach, 1853	Aves	spoonbill	en
11258496	Platea Linnaeus, 1758	Aves	spoonbills	en
4848557	Ajaja Reichenbach, 1852	Aves	spoonbill	en
2480805	Platalea minor Temminck & Schlegel, 1849	Aves	Black-faced Spoonbill	en
2480799	Platalea regia Gould, 1838	Aves	Royal Spoonbill	en
2480803	Platalea ajaja Linnaeus, 1758	Aves	Roseate Spoonbill	en
2480801	Platalea leucorodia Linnaeus, 1758	Aves	Eurasian Spoonbill	en
2480800	Platalea alba Scopoli, 1786	Aves	African Spoonbill	en
2480806	Platalea flavipes Gould, 1838	Aves	Yellow-billed Spoonbill	en
11120022	Ajaja chione Emslie, 1995	Aves	spoonbill	en
7192617	Colaptes melanochloros melanochloros	Aves	Green-barred Woodpecker (Green-barred)	en
2480769	Geronticus calvus (Boddaert, 1783)	Aves	Southern Bald Ibis	en
2480770	Geronticus eremita (Linnaeus, 1758)	Aves	Northern Bald Ibis	en
8966660	Fauxulus mcbeanianus Melvill & Ponsonby, 1901	Gastropoda	McBean's cask snail	en
9663284	Fauxulus falconianus Pilsbry, 1929	Gastropoda	Falcon's cask snail	en
9021692	Fauxulus glanvillianus (Ancey, 1888)	Gastropoda	Miss Glanville's cask snail	en
8784747	Fauxulus ponsonbyanus (Morelet, 1889)	Gastropoda	Ponsonby's cask snail	en
8880743	Fauxulus pereximius (Melvill & Ponsonby, 1897)	Gastropoda	extraordinary cask snail	en
2480778	Pseudibis papillosa (Temminck, 1824)	Aves	Red-naped Ibis	en
7197393	Nomotettix cristatus cristatus	Insecta	Northern Crested Grouse Locust	en
2480777	Pseudibis davisoni (Hume, 1875)	Aves	White-shouldered Ibis	en
2285401	Nuculana minuta (O.F.Müller, 1776)	Bivalvia	Beaked Nutclam	en
2480779	Pseudibis gigantea (Oustalet, 1877)	Aves	Giant Ibis	en
2285436	Nuculana concentrica (Say, 1824)	Bivalvia	Concentric Nut Clam	en
2285417	Nuculana acuta (Conrad, 1831)	Bivalvia	Pointed Nut Clam	en
2285413	Nuculana pernula (O.F.Müller, 1779)	Bivalvia	Common Nut Clam	en
2285423	Nuculana tenuisulcata (Couthouy, 1838)	Bivalvia	Thin Nutclam	en
7059801	Colaptes campestris campestris	Aves	Campo Flicker (Campo)	en
9819509	Picus campestris (Vieillot, 1818)	Aves	campo flicker	en
6177428	Colaptes campestris campestroides (Malherbe, 1849)	Aves	Campo Flicker (Field)	en
7192612	Colaptes rupicola rupicola	Aves	Andean Flicker (Southern)	en
6177437	Colaptes rupicola cinereicapillus Reichenbach, 1854	Aves	Andean Flicker (Northern)	en
2480766	Threskiornis spinicollis (Jameson, 1835)	Aves	Straw-necked Ibis	en
5789314	Threskiornis bernieri (Bonaparte, 1855)	Aves	Malagasy Sacred Ibis	en
2480767	Threskiornis melanocephalus (Latham, 1790)	Aves	Black-headed Ibis	en
2480765	Threskiornis molucca (Cuvier, 1829)	Aves	Australian White Ibis	en
2480764	Threskiornis aethiopicus (Latham, 1790)	Aves	African Sacred Ibis	en
4848546	Threskiornis solitarius (Selys-Longchamps, 1848)	Aves	Reunion Ibis	en
2480812	Phimosus infuscatus (Lichtenstein, 1823)	Aves	Bare-faced Ibis	en
4560167	Bythiospeum alpinum R.Bernasconi, 1988	Gastropoda	Alpine springsnail	en
4560133	Bythiospeum sterkianum (Clessin, 1882)	Gastropoda	Sterki's springsnail	en
4560239	Bythiospeum acicula (Held, 1838)	Gastropoda	lesser springsnail	en
4560193	Bythiospeum taxisi (Geyer, 1907)	Gastropoda	Thurn-und-Taxis springsnail	en
4560162	Bythiospeum rhenanum (Lais, 1935)	Gastropoda	Upper Rhine valley springsnail	en
4560107	Bythiospeum oshanovae (L.Pintér, 1968)	Gastropoda	Danubial Blind Snail	en
4560221	Bythiospeum helveticum (Clessin, 1882)	Gastropoda	Swiss springsnail	en
4560227	Bythiospeum charpyi (Paladilhe, 1867)	Gastropoda	Charpy's springsnail	en
4560223	Bythiospeum suevicum (Geyer, 1905)	Gastropoda	Swabian springsnail	en
1833498	Decantha boreasella Chambers, 1873	Insecta	Reticulated Decantha Moth	en
4953248	Propeleda carpenteri (Dall, 1881)	Bivalvia	Carpenter's Smooth Nut Clam	en
11057582	Paradisornis rudolphi Finsch, Meyer & AB, 1886	Aves	Blue Bird-of-paradise	en
5714559	Lycaena dorcas Kirby, 1837	Insecta	Dorcas Copper	en
7191382	Coturnicops noveboracensis noveboracensis	Aves	Yellow Rail (Northern)	en
9657817	Fulica noveboracensis Gmelin, 1789	Aves	yellow rail	en
6176705	Coturnicops noveboracensis goldmani (Nelson, 1904)	Aves	Yellow Rail (Goldman's)	en
1191066	Hypera punctata (J.C.Fabricius, 1775)	Insecta	Clover leaf weevil	en
6525037	Venus scripta Linnaeus, 1758	Bivalvia	Script Venus	en
6085415	Colaptes rivolii atriceps (P.L.Sclater & Salvin, 1876)	Aves	Crimson-mantled Woodpecker (Black-crowned)	en
5228874	Piculus rivolii (Boissonneau, 1840)	Aves	crimson-mantled woodpecker	en
6540197	Colaptes rubiginosus aeruginosus	Aves	Golden-olive Woodpecker (Bronze-winged)	en
6540192	Colaptes rubiginosus rubripileus (Salvadori & Festa, 1900)	Aves	Golden-olive Woodpecker (rubripileus)	en
5228886	Piculus rubiginosus (Swainson, 1820)	Aves	golden-olive woodpecker	en
6090569	Larvivora akahige tanensis	Aves	Japanese Robin (Izu)	en
7341265	Larvivora akahige akahige	Aves	Japanese Robin (Japanese)	en
7341264	Larvivora akahige (Temminck, 1835)	Aves	Japanese Robin	en
7206011	Dichorragia nesimachus nesimachus	Insecta	Himalayan Constable	en
4851365	Psittacus tenuirostris Kuhl, 1820	Aves	Long-billed corella	en
6087511	Neocossyphus rufus rufus	Aves	Red-tailed Ant-Thrush (Coastal)	en
6087518	Neocossyphus rufus gabunensis Neumann, 1908	Aves	Red-tailed Ant-Thrush (Red-tailed)	en
5228916	Piculus auricularis (Salvin & Godman, 1889)	Aves	Grey-crowned Woodpecker	en
7664505	Arvicola monticola Selys-Longchamps, 1838	Mammalia	Montane Water Vole	en
2480786	Theristicus melanopis (Gmelin, 1789)	Aves	Black-faced Ibis	en
8455431	Theristicus wetmorei Campbell, 1979	Aves	ibis	en
2480790	Theristicus caudatus (Boddaert, 1783)	Aves	Buff-necked Ibis	en
2480787	Theristicus caerulescens (Vieillot, 1817)	Aves	Plumbeous Ibis	en
7061402	Poicephalus gulielmi gulielmi	Aves	Red-fronted Parrot (Red-fronted)	en
6170920	Poicephalus gulielmi fantiensis Neumann, 1908	Aves	Red-fronted Parrot (Guinean)	en
6562710	Mus amphibius Linnaeus, 1758	Mammalia	European water vole	en
4409145	Mus terrestris Linnaeus, 1758	Mammalia	European water vole	en
2438491	Arvicola terrestris (Linnaeus, 1758)	Mammalia	European water vole	en
9531524	Limosa lapponica baueri J.F.Naumann, 1836	Aves	Bar-tailed Godwit (Siberian)	en
7192460	Limosa lapponica lapponica	Aves	Bar-tailed Godwit (European)	en
2443095	Graptemys kohnii (Baur, 1890)	Testudines	Mississippi map turtle	en
2480814	Lophotibis cristata (Boddaert, 1783)	Aves	Madagascar Ibis	en
5793202	Limosa limosa melanuroides Gould, 1846	Aves	Black-tailed Godwit (melanuroides)	en
6177940	Limosa limosa islandica C.L.Brehm, 1831	Aves	Black-tailed Godwit (islandica)	en
6177939	Limosa limosa limosa	Aves	Black-tailed Godwit (limosa)	en
5229204	Eudocimus ruber (Linnaeus, 1758)	Aves	Scarlet Ibis	en
8492723	Eudocimus peruvianus Campbell, 1979	Aves	ibis	en
5229205	Eudocimus albus (Linnaeus, 1758)	Aves	White Ibis	en
2492883	Sapayoa aenigma Hartert, 1903	Aves	Sapayoa	en
7342343	Smutsornis africanus (Temminck, 1807)	Aves	Double-banded Courser	en
7061403	Poicephalus robustus robustus	Aves	Brown-necked Parrot (Cape)	en
6170922	Poicephalus robustus suahelicus Reichenow, 1898	Aves	Brown-necked Parrot (Gray-headed)	en
6170923	Poicephalus robustus fuscicollis (Kuhl, 1820)	Aves	Brown-necked Parrot (Brown-necked)	en
7341261	Larvivora komadori komadori	Aves	Ryukyu Robin (Ryukyu)	en
6090551	Larvivora komadori namiyei	Aves	Ryukyu Robin (Okinawa)	en
7341260	Larvivora komadori (Temminck, 1835)	Aves	Ryukyu Robin	en
11302380	Entomiza angustipluma (Peale, 1848)	Aves	kioea	en
2480773	Plegadis falcinellus (Linnaeus, 1766)	Aves	Glossy Ibis	en
2480772	Plegadis ridgwayi (Allen, 1876)	Aves	Puna Ibis	en
9375033	Plegadis chihi (Vieillot, 1817)	Aves	White-faced Ibis	en
5725911	Thais capensis (Petit de la Saussaye, 1852)	Gastropoda	knobbly dogwhelk	en
2480810	Nipponia nippon (Temminck, 1835)	Aves	Crested Ibis	en
5724980	Strombus decorus (Röding, 1798)	Gastropoda	Mauritian conch	en
5229201	Bostrychia rara (Rothschild, Hartert & O.Kleinschmidt, 1897)	Aves	Spot-breasted Ibis	en
5229202	Bostrychia olivacea (Du Bus de Gisignies, 1838)	Aves	Olive Ibis	en
5789313	Bostrychia bocagei (Chapin, 1923)	Aves	Sao Tome Ibis	en
2285382	Ledella sublevis A.E.Verrill & K.J.Bush, 1898	Bivalvia	Polished Nut Clam	en
5229200	Bostrychia carunculata (Ruppell, 1837)	Aves	Wattled Ibis	en
5229203	Bostrychia hagedash (Latham, 1790)	Aves	Hadada Ibis	en
6177448	Colaptes auratus luteus Bangs, 1898	Aves	Northern Yellow-Shafted Flicker	en
6177456	Colaptes auratus mexicanoides Lafresnaye, 1844	Aves	Northern Flicker (Guatemalan)	en
7192614	Colaptes auratus auratus	Aves	Northern Flicker (Yellow-shafted)	en
7782756	Cuculus auratus Linnaeus, 1758	Aves	northern flicker	en
6177454	Colaptes auratus chrysocaulosus Gundlach, 1858	Aves	Northern Flicker (Cuban)	en
6177450	Colaptes auratus gundlachi Cory, 1886	Aves	Northern Flicker (Grand Cayman I.)	en
6177452	Colaptes auratus cafer (J.F.Gmelin, 1788)	Aves	Northern Red-Shafted Flicker	en
2480808	Mesembrinibis cayennensis (Gmelin, 1789)	Aves	Green Ibis	en
2480795	Cercibis oxycerca (Spix, 1825)	Aves	Sharp-tailed Ibis	en
2298982	Cyerce antillensis Engel, 1927	Gastropoda	Antilles glass-slug	en
2298980	Cyerce cristallina (Trinchese, 1881)	Gastropoda	Harlequin glass-slug	en
7920195	Furcifer timoni Glaw, Köhler & Vences, 2009	Squamata	Timon’s chameleon	en
7580786	Furcifer viridis Florio, Ingram, Rakotondravony, Louis Jr & Raxworthy, 2012	Squamata	Green chameleon	en
9069202	Furcifer verrucosus Cuvier, 1829	Squamata	Warty Chameleon	en
5221973	Furcifer oustaleti (Mocquard, 1894)	Squamata	Oustalet's chameleon	en
5221994	Furcifer rhinoceratus (Gray, 1845)	Squamata	Rhinoceros chameleon	en
5221983	Furcifer belalandaensis (Brygoo & Domergue, 1970)	Squamata	Belalanda Chameleon	en
5221982	Furcifer angeli (Brygoo & Domergue, 1968)	Squamata	Angel's Chameleon	en
5221964	Furcifer balteatus (Duméril & Bibron, 1851)	Squamata	Two-banded Chameleon	en
5221988	Furcifer pardalis (Cuvier, 1829)	Squamata	Panther chameleon	en
5221962	Furcifer petteri (Brygoo & Domergue, 1966)	Squamata	Petter's Chameleon	en
11207444	Furcifer voeltzkowi (Boettger, 1893)	Squamata	Voeltzkow’s chameleon	en
5221997	Furcifer willsii (Günther, 1890)	Squamata	Wills’ chameleon	en
5222004	Furcifer labordi (Grandidier, 1872)	Squamata	Laborde's Chameleon	en
5221986	Furcifer minor (Günther, 1879)	Squamata	Lesser Chameleon	en
5221967	Furcifer campani (Grandidier, 1872)	Squamata	Campan’s chameleon	en
5221999	Furcifer antimena (Grandidier, 1872)	Squamata	Antimena Chameleon	en
5221969	Furcifer lateralis (Gray, 1831)	Squamata	Carpet Chameleon	en
2300815	Ranella olearium (Linnaeus, 1758)	Gastropoda	giant frogsnail	en
4974907	Myrmecophaga tetradactyla Linnaeus, 1758	Mammalia	southern tamandua	en
5178378	Callianassa biformis Biffar, 1971	Malacostraca	Biform Ghost Shrimp	en
9628411	Rhampholeon tilburyi Branch, Bayliss & Tolley, 2014	Squamata	Mount Namuli Pygmy Chameleon	en
9415541	Rhampholeon bruessoworum Branch, Bayliss & Tolley, 2014	Squamata	Mount Inago Pygmy Chameleon	en
2449266	Rhampholeon marshalli Boulenger, 1906	Squamata	Marshall's African Leaf Chameleon	en
7369253	Rhampholeon gorongosae Broadley, 1971	Squamata	Mount Gorongosa Pygmy Chameleon	en
9396128	Rhampholeon nebulauctor Branch, Bayliss & Tolley, 2014	Squamata	Mount Chiperone Pygmy Chameleon	en
9469439	Rhampholeon maspictus Branch, Bayliss & Tolley, 2014	Squamata	Mount Mabu Pygmy Chameleon	en
2449265	Rhampholeon acuminatus Mariaux & Tilbury, 2006	Squamata	Nguru Pygmy Chameleon	en
2449280	Rhampholeon viridis Mariaux & Tilbury, 2006	Squamata	Green Pygmy Chameleon	en
2449293	Rhampholeon beraduccii Mariaux & Tilbury, 2006	Squamata	Beraducci’s Pygmy Chameleon	en
2449278	Rhampholeon chapmanorum Tilbury, 1992	Squamata	Chapman's Pygmy Chameleon	en
2449270	Rhampholeon moyeri Menegon, Salvidio & Tilbury, 2002	Squamata	Moyer's Pygmy Chameleon	en
2449263	Rhampholeon boulengeri Steindachner, 1911	Squamata	Boulenger’s Pygmy Chameleon	en
2449302	Rhampholeon platyceps Günther, 1893	Squamata	Malawi Stumptail Chameleon	en
2449289	Rhampholeon uluguruensis Tilbury & Emmrich, 1996	Squamata	Uluguru Pygmy Chameleon	en
2449259	Rhampholeon spinosus (Matschie, 1892)	Squamata	Rosette-nosed Chameleon	en
2449281	Rhampholeon nchisiensis (Loveridge, 1953)	Squamata	Nchisi Pygmy Chameleon	en
2449284	Rhampholeon spectrum (Buchholz, 1874)	Squamata	Cameroon stumptail chameleon	en
2449256	Rhampholeon temporalis (Matschie, 1892)	Squamata	East Usambara Pygmy Chameleon	en
8338588	Mixornis flavicollis flavicollis	Aves	Gray-cheeked Tit-Babbler (Gray-cheeked)	en
8090129	Mixornis flavicollis Bonaparte, 1850	Aves	Gray-cheeked Tit-Babbler	en
7919566	Mixornis flavicollis prillwitzi	Aves	Gray-cheeked Tit-Babbler (Kangean)	en
6178156	Gelochelidon nilotica vanrossemi Bancroft, 1929	Aves	Gull-billed Tern	en
6178157	Gelochelidon nilotica aranea (A.Wilson, 1814)	Aves	Gull-billed Tern	en
4408649	Picus leucotos Bechstein, 1803	Aves	white-backed woodpecker	en
6177243	Dendrocopos leucotos lilfordi (Sharpe & Dresser, 1871)	Aves	White-backed Woodpecker (Lilford's)	en
2493166	Macronous flavicollis (Bonaparte, 1850)	Aves	Grey-cheeked Tit-Babbler	en
6177239	Dendrocopos leucotos owstoni (Ogawa, 1905)	Aves	White-backed Woodpecker (Amami)	en
5724081	Gibbula multicolor (Krauss, 1848)	Gastropoda	multicoloured topshell	en
5190299	Gibbula magus (Linnaeus, 1758)	Gastropoda	great top shell	en
6177284	Dendrocopos major numidus (Malherbe, 1843)	Aves	Great Spotted Woodpecker (Atlas)	en
